#      MET_(days)  I_b_end_(A)    Rx_(km)    Ry_(km)    Rz_(km)   Vx_(m/s)   Vy_(m/s)   Vz_(m/s)  Eccentricity  Inclin_(deg)  SemiMajorAxis   Arg_Perigee    RAAN_(deg)   TrueAnomly    Ne_(#/m^3)  Neut_(kg/m^3)    O_(#/m^3)  B0xE(nT)  B0yE(nT)  B0zE(nT)  I_b_ave_(A)  |VxB0|_(V/m)    V_anode  V_cathode  T_temp_C_(ohm)  T_resist_(ohm)
     10.604166667    0.8286839  -4523.301   2554.778   4505.096  -5739.453  -2476.241  -4357.152   0.001561192    60.4199639      6886.9920     127.16188       0.03036    3.9564679   1.13648e+11     5.7287e-13   1.9852e+13  28568.62 -19137.40  -3839.21    0.4975035    0.23450121   207.8857     0.0000        20.00000         4.48830
     10.611111111    1.2662409  -6757.504    632.679   1120.919  -1432.944  -3693.237  -6505.247   0.001557075    60.4200836      6886.9605     127.09658       0.03029   42.1041878   1.72575e+11     6.4733e-13   2.3027e+13  12335.74  -5184.49  22556.21    0.7603611    0.12567477   210.8777     0.0000        20.00000         4.48830
     10.618055556    2.9360597  -6121.128  -1558.485  -2739.991   3473.611  -3340.837  -5889.059   0.001552526    60.4204082      6886.8887     126.75910       0.03036   80.4731010   3.82586e+11     6.2233e-13   2.2104e+13 -23411.27 -12046.87  13517.35    1.7644065    0.17994156   232.0837     0.0000        20.00000         4.48830
     10.625000000    2.2712509  -2890.400  -3089.590  -5440.505   6896.908  -1575.653  -2782.459   0.001554595    60.4206211      6886.7772     126.17802       0.03057  119.0109668   2.83698e+11     1.0035e-12   3.4674e+13 -14625.80 -28166.77 -13967.77    1.3643664    0.25427626   251.7676     0.0000        20.00000         4.48830
     10.631944444    3.1210229   1562.524  -3315.213  -5842.189   7400.399    850.395   1491.283   0.001567086    60.4206277      6886.6589     125.75971       0.03049  157.3201014   4.50086e+11     1.3166e-12   4.3739e+13   9876.27 -21802.83 -10913.36    1.8763935    0.18948561   190.1440     0.0000        20.00000         4.48830
     10.638888889    2.5213348   5356.704  -2142.451  -3779.569   4782.611   2915.214   5131.561   0.001578245    60.4207025      6886.5802     125.70812       0.03035  195.2330667   4.66868e+11     1.5951e-12   5.3384e+13  18089.96 -11360.60  -2623.78    1.5167856    0.15276552   115.8966     0.0000        20.00000         4.48830
     10.645833333   10.8882537   6891.667    -66.293   -123.199    144.589   3751.218   6608.922   0.001592505    60.4212981      6886.4518     126.12628       0.03020  232.6961487   1.93378e+12     1.7366e-12   5.7874e+13  11769.61  -1533.48  21963.25    6.5972767    0.11704996   133.2709     0.0000        20.00000         4.48830
     10.652777778    2.5284533   5515.556   2037.343   3584.524  -4564.985   3002.300   5294.281   0.001608014    60.4230883      6886.1768     127.42155       0.03074  269.3425531   3.85695e+11     1.1167e-12   3.8456e+13 -31615.50 -10686.17   7403.85    1.5197695    0.20157619   169.6729     0.0000        20.00000         4.48830
     10.659722222    0.4750563   1803.839   3277.548   5773.262  -7351.676    977.986   1730.187   0.001606863    60.4232337      6886.1366     127.62222       0.03093  307.1614417   7.66342e+10     5.5762e-13   1.9278e+13 -18339.19 -28881.98 -29832.04    0.2851639    0.33003856   150.1202     0.0000        20.00000         4.48830
     10.666666667    0.8443344  -2673.276   3125.522   5509.655  -7019.218  -1466.679  -2577.588   0.001604673    60.4232426      6886.1185     127.67047       0.03091  345.1951028   1.28756e+11     5.4707e-13   1.8825e+13  26218.85 -26437.52 -22641.15    0.5069473    0.30961821   168.2819     0.0000        20.00000         4.48830
     10.673611111    0.8920547  -6012.844   1643.845   2902.132  -3700.192  -3289.109  -5791.866   0.001600884    60.4233304      6886.0918     127.66112       0.03081   23.3063323   1.23973e+11     6.5875e-13   2.3246e+13  23554.08  -9127.05  13948.43    0.5355621    0.16131628   202.5055     0.0000        20.00000         4.48830
     10.680555556    1.9494088  -6795.070   -537.184   -940.093   1187.582  -3711.685  -6541.143   0.001595046    60.4236103      6886.0346     127.45669       0.03077   61.5816576   2.51532e+11     5.8151e-13   2.0712e+13 -12265.21  -6020.33  24971.15    1.1708982    0.13832193   235.7581     0.0000        20.00000         4.48830
     10.687500000    2.4426691  -4692.570  -2490.552  -4383.974   5559.744  -2559.729  -4515.642   0.001592057    60.4240324      6885.9099     126.82537       0.03101  100.2152935   3.11065e+11     7.9706e-13   2.7890e+13 -28994.08 -23604.66  -6521.11    1.4673651    0.26947671   242.3718     0.0000        20.00000         4.48830
     10.694444444    2.6584005   -603.001  -3389.952  -5972.660   7569.419   -328.923   -586.805   0.001599319    60.4240746      6885.8030     126.34351       0.03105  138.6232756   3.54549e+11     1.2573e-12   4.2443e+13   3808.96 -29404.38 -20381.50    1.5974622    0.26005965   221.4282     0.0000        20.00000         4.48830
     10.701388889    3.3361577   3741.794  -2858.010  -5039.486   6381.395   2036.445   3582.277   0.001613163    60.4241461      6885.6973     126.12935       0.03075  176.7123110   5.41207e+11     1.3870e-12   4.6510e+13  15827.53 -14940.94  -3791.07    2.0069205    0.15180339   151.0126     0.0000        20.00000         4.48830
     10.708333333    5.3067893   6508.413  -1120.641  -1980.757   2501.372   3542.268   6239.347   0.001627105    60.4243687      6885.5957     126.26965       0.03056  214.4421164   8.79360e+11     1.8886e-12   6.3026e+13  17815.77  -8197.43   8779.22    3.1976466    0.14046199   146.6296     0.0000        20.00000         4.48830
     10.715277778    8.8488905   6527.563   1089.419   1913.586  -2441.979   3553.482   6264.142   0.001652841    60.4258672      6885.2888     127.51559       0.03066  251.1102162   1.35481e+12     1.4125e-12   4.7870e+13 -12761.54  -3791.28  23040.41    5.3414096    0.10925401   174.1345     0.0000        20.00000         4.48830
     10.722222222    1.2078547   3785.119   2837.930   4997.446  -6364.244   2059.034   3634.596   0.001656103    60.4266811      6885.1270     128.31055       0.03121  288.3042540   1.86290e+11     8.1373e-13   2.8269e+13 -29498.92 -21006.10 -13027.86    0.7253834    0.26656009   164.8438     0.0000        20.00000         4.48830
     10.729166667    0.6696732   -562.873   3381.750   5959.963  -7593.089   -314.415   -546.768   0.001654552    60.4267046      6885.1069     128.39349       0.03128  326.2868479   1.05749e+11     5.2602e-13   1.8134e+13   3830.56 -31890.23 -34403.53    0.4020330    0.34696848   156.8127     0.0000        20.00000         4.48830
     10.736111111    0.6055739  -4670.839   2486.968   4387.100  -5592.084  -2557.893  -4502.233   0.001651765    60.4267363      6885.0865     128.42144       0.03121    4.3692043   9.21421e+10     6.1570e-13   2.1402e+13  35511.30 -15979.13  -3249.83    0.3635307    0.25094723   168.8068     0.0000        20.00000         4.48830
     10.743055556    1.5084858  -6790.328    533.388    946.457  -1211.892  -3712.370  -6540.952   0.001647198    60.4269369      6885.0509     128.34421       0.03110   42.5505647   2.02882e+11     6.7094e-13   2.3887e+13   4602.57  -3286.53  27217.09    0.9059226    0.11066038   216.7303     0.0000        20.00000         4.48830
     10.750000000    2.8634773  -6022.500  -1647.306  -2897.234   3674.322  -3287.887  -5797.711   0.001640629    60.4274261      6884.9466     127.87863       0.03122   81.0657506   3.67745e+11     6.4609e-13   2.2830e+13 -33298.86 -15216.77   8839.03    1.7205770    0.24732965   238.7500     0.0000        20.00000         4.48830
     10.756944444    2.4520666  -2699.996  -3129.747  -5512.930   6990.489  -1472.303  -2601.389   0.001642837    60.4276175      6884.8387     127.34683       0.03142  119.5680788   3.30441e+11     1.0625e-12   3.6133e+13 -16469.46 -31757.37 -25156.89    1.4733828    0.32169375   216.7566     0.0000        20.00000         4.48830
     10.763888889    2.6419358   1765.041  -3288.869  -5797.655   7345.417    960.536   1685.698   0.001652207    60.4276264      6884.7489     127.04274       0.03120  157.7734228   4.18691e+11     1.3801e-12   4.6372e+13  19417.86 -21135.90 -14172.11    1.5884128    0.21457026   157.4951     0.0000        20.00000         4.48830
     10.770833333    4.9040741   5485.507  -2059.936  -3635.449   4600.618   2985.350   5256.762   0.001665633    60.4278668      6884.6548     127.02300       0.03080  195.6640551   8.15379e+11     1.6625e-12   5.5932e+13  15689.44  -9554.02   5962.86    2.9543428    0.11975061   145.3436     0.0000        20.00000         4.48830
     10.777777778    9.7216564   6891.067     38.052     60.595    -89.128   3751.002   6610.787   0.001699475    60.4288416      6884.3585     127.89466       0.03052  232.6845840   1.41110e+12     1.7571e-12   5.8747e+13   3210.17  -6598.48  20412.23    5.8675524    0.11273919   193.6084     0.0000        20.00000         4.48830
     10.784722222    3.1278668   5383.798   2119.389   3730.254  -4752.336   2930.632   5169.740   0.001718859    60.4302870      6884.0041     129.46773       0.03105  269.0679121   4.36943e+11     1.1461e-12   3.9689e+13 -28471.14 -13893.88   6122.87    1.8802712    0.20084201   202.4530     0.0000        20.00000         4.48830
     10.791666667    0.5513772   1594.787   3301.728   5817.753  -7412.004    863.649   1529.304   0.001717293    60.4304348      6883.9461     129.73967       0.03125  306.8355551   8.43474e+10     5.9176e-13   2.0497e+13 -14831.76 -28150.95 -26277.41    0.3309909    0.30078923   166.9696     0.0000        20.00000         4.48830
     10.798611111    0.8452423  -2871.497   3080.048   5431.339  -6923.396  -1575.943  -2770.940   0.001714682    60.4304406      6883.9243     129.79566       0.03125  344.8861182   1.25469e+11     6.0284e-13   2.0828e+13  26129.19 -28776.34 -25607.67    0.5074928    0.33720966   177.5726     0.0000        20.00000         4.48830
     10.805555556    1.0639750  -6114.405   1546.483   2731.543  -3485.245  -3346.150  -5894.265   0.001711252    60.4305341      6883.9001     129.78871       0.03115   23.0214247   1.52947e+11     6.9489e-13   2.4581e+13  27749.31  -5696.27  19021.88    0.6389041    0.16642240   189.5142     0.0000        20.00000         4.48830
     10.812500000    2.2517124  -6753.619   -645.827  -1131.830   1431.669  -3690.547  -6506.081   0.001704964    60.4309358      6883.8390     129.58636       0.03110   61.3193814   3.04203e+11     6.0818e-13   2.1630e+13 -23653.91  -4940.22  24491.05    1.3527971    0.18276480   215.4706     0.0000        20.00000         4.48830
     10.819444444    2.0986499  -4522.545  -2564.084  -4514.993   5728.019  -2467.989  -4355.490   0.001702500    60.4312857      6883.7513     129.17397       0.03130   99.7542317   2.91983e+11     8.1363e-13   2.7937e+13 -34526.04 -25977.27 -16347.58    1.2608538    0.33406142   203.1616     0.0000        20.00000         4.48830
     10.826388889    2.2139286   -374.588  -3396.300  -5985.822   7588.191   -204.966   -368.574   0.001707616    60.4313113      6883.6735     128.84244       0.03131  138.0266694   3.51690e+11     1.3656e-12   4.5602e+13   5957.37 -30561.11 -31558.03    1.3305747    0.32021061   156.3403     0.0000        20.00000         4.48830
     10.833333333    2.9538768   3932.328  -2793.482  -4927.445   6240.704   2139.972   3765.902   0.001714713    60.4314145      6883.6188     128.73463       0.03096  176.0200778   5.87191e+11     1.4610e-12   4.9326e+13  24608.97 -10645.78  -2630.49    1.7785520    0.15841971   101.2518     0.0000        20.00000         4.48830
     10.840277778    7.9480889   6579.740  -1011.765  -1789.514   2259.072   3580.971   6309.781   0.001733767    60.4321616      6883.4781     128.95438       0.03041  213.6800851   1.32251e+12     1.9383e-12   6.4900e+13   6975.17  -4186.43  17667.70    4.7996065    0.08701144   147.8632     0.0000        20.00000         4.48830
     10.847222222    4.2834611   6447.890   1196.893   2103.740  -2684.595   3510.108   6189.815   0.001760351    60.4333992      6883.1833     130.02910       0.03042  250.5308360   5.69374e+11     1.4473e-12   4.9258e+13 -20256.95 -10384.06  15921.77    2.5759119    0.16612833   224.3152     0.0000        20.00000         4.48830
     10.854166667    1.3784031   3586.184   2898.188   5105.347  -6504.259   1950.517   3444.384   0.001761869    60.4337328      6883.0642     130.58078       0.03069  287.9845408   1.92120e+11     8.2460e-13   2.8752e+13 -25299.30 -24522.59 -14382.73    0.8278094    0.27204543   201.7969     0.0000        20.00000         4.48830
     10.861111111    0.7301335   -797.990   3368.079   5937.784  -7568.596   -443.351   -774.352   0.001759970    60.4337485      6883.0389     130.67976       0.03074  325.9724459   1.08959e+11     5.8121e-13   2.0140e+13   5267.44 -30549.54 -29445.08    0.4383517    0.31524874   175.6042     0.0000        20.00000         4.48830
     10.868055556    0.5735724  -4841.702   2403.622   4241.524  -5409.693  -2652.472  -4670.506   0.001756131    60.4337811      6883.0109     130.71540       0.03068    4.0717396   7.91989e+10     6.5747e-13   2.2927e+13  37129.99 -18882.48  -3478.37    0.3442934    0.27764312   204.8413     0.0000        20.00000         4.48830
     10.875000000    1.6053455  -6821.792    414.660    737.358   -946.621  -3731.058  -6576.060   0.001750352    60.4340628      6882.9657     130.62052       0.03055   42.2954194   2.22645e+11     6.8366e-13   2.4329e+13    952.20      8.79  31944.74    0.9642191    0.10581704   204.0015     0.0000        20.00000         4.48830
     10.881944444    1.5252542  -5897.968  -1751.138  -3081.330   3909.557  -3221.164  -5681.933   0.001745014    60.4345556      6882.8906     130.31555       0.03066   80.6714831   2.28741e+11     6.8042e-13   2.3844e+13 -41457.51 -13642.34   2358.10    0.9161190    0.29398825   174.5544     0.0000        20.00000         4.48830
     10.888888889    2.2064214  -2469.853  -3173.980  -5592.755   7093.895  -1347.624  -2382.313   0.001746126    60.4346680      6882.8419     130.09036       0.03079  118.8838526   3.74226e+11     1.1066e-12   3.6578e+13 -17774.27 -31148.29 -35133.73    1.3264648    0.36937283   137.4176     0.0000        20.00000         4.48830
     10.895833333    1.7118588   2004.339  -3253.796  -5737.685   7271.086   1090.430   1915.359   0.001750917    60.4346779      6882.7946     129.93429       0.03063  156.9529709   3.42823e+11     1.4830e-12   4.9589e+13  24470.92 -22117.62 -24275.33    1.0292862    0.28224430    98.6798     0.0000        20.00000         4.48830
     10.902777778    4.2069438   5632.511  -1959.525  -3459.535   4378.385   3065.129   5399.197   0.001756570    60.4349459      6882.7549     129.92627       0.03026  194.8408589   9.62382e+11     1.7582e-12   5.9392e+13  22197.16  -2563.07   9653.97    2.5403479    0.11251841    78.2217     0.0000        20.00000         4.48830
     10.909722222    5.8548358   6882.496    161.863    279.027   -366.564   3746.212   6604.581   0.001774519    60.4362314      6882.6012     130.34019       0.02986  232.3283854   9.88445e+11     1.7707e-12   5.9292e+13 -12158.62  -1277.82  21767.96    3.5300410    0.11450185   141.9318     0.0000        20.00000         4.48830
